,Uniprot_id,Gene,Sequence_length,Mol_weight_Delton,Family_class,KEGG_Pathways,Associated_PDBs
2085,P04585,gag-pol,1435,162042,Gag_p17,['vg:155348'],"['1A30', '1BV7', '1BV9', '1BVE', '1BVG', '1BWA', '1BWB', '1C0T', '1C0U', '1C1B', '1C1C', '1DMP', '1DTQ', '1DTT', '1E6J', '1EP4', '1ESK', '1EX4', '1EXQ', '1FB7', '1FK9', '1FKO', '1FKP', '1G6L', '1HIV', '1HVH', '1HVR', '1HWR', '1HXB', '1JKH', '1JLA', '1JLB', '1JLC', '1JLE', '1JLF', '1JLG', '1JLQ', '1KLM', '1LV1', '1LW0', '1LW2', '1LWC', '1LWE', '1LWF', '1NCP', '1O1W', '1ODW', '1ODY', '1QBR', '1QBS', '1QBT', '1QBU', '1REV', '1RT1', '1RT2', '1RT3', '1RT4', '1RT5', '1RT6', '1RT7', '1RTD', '1RTH', '1RTI', '1RTJ', '1S1T', '1S1U', '1S1V', '1S1W', '1S1X', '1T05', '1TAM', '1TKT', '1TKX', '1TKZ', '1TL1', '1TL3', '1VRT', '1VRU', '2HND', '2HNY', '2HNZ', '2KOD', '2NPH', '2OPP', '2OPQ', '2OPR', '2OPS', '2RF2', '2RKI', '2WHH', '2WOM', '2WON', '2YNF', '2YNG', '2YNH', '2YNI', '3AO2', '3C6T', '3C6U', '3DI6', '3DLE', '3DLG', '3DM2', '3DMJ', '3DOK', '3DOL', '3DOX', '3DRP', '3DRR', '3DRS', '3DYA', '3E01', '3FFI', '3I0R', '3I0S', '3KJV', '3KK1', '3KK2', '3KK3', '3KT2', '3KT5', '3LAK', '3LAL', '3LAM', '3LAN', '3LP0', '3LP1', '3LP2', '3M8P', '3M8Q', '3MEC', '3MED', '3MEE', '3MEG', '3N3I', '3NBP', '3PHV', '3QIN', '3QIO', '3QIP', '3T19', '3T1A', '3TAM', '4B3O', '4B3P', '4B3Q', '4I7F', '4KSE', '4KV8', '4NCG', '4Q1W', '4Q1X', '4Q1Y', '4Q5M', '4QLH', '4U1H', '4U1I', '4U1J', '4U7Q', '4U7V', '5DGU', '5DGW', '5EU7', '5HRN', '5HRP', '5HRR', '5HRS', '5IM7', '5J2M', '5J2N', '5J2P', '5J2Q', '5K14', '5KAO', '5T82', '5TC2', '5VZ6', '5XOS', '5XOT', '5YRS', '6BJ2', '6BJ3', '6BSG', '6BSH', '6BSI', '6BSJ', '6DIF', '6DIL', '6DJ1', '6DJ2', '6DJ5', '6DJ7', '6DV0', '6DV4', '6E7J', '6E9A', '6EWA', '6EX9', '6GL1', '6J1V', '6J1W', '6OR7', '6OTZ', '6P1I', '6P1X', '6P2G', '6PYL', '6SKK', '6SKM', '6SKN', '6SLQ', '6SLU', '6SMU', '6UIR', '6UIS', '6UIT', '6UJX', '6UJY', '6UJZ', '6UK0', '6VPZ', '6VQ2', '6VQD', '6VQE', '6VQY', '6VQZ', '6WAZ', '6WB1', '6WPF', '6WPH', '6WPJ']"
2086,O15550,KDM6A,1401,154177,JmjC,['hsa:7403'],"['3AVR', '3AVS', '6FUK', '6FUL']"
2087,Q99572,P2RX7,595,68585,,['hsa:5027'],[]
2088,Q9ULM6,CNOT6,557,63307,Exo_endo_phos,[],['7AX1']
2089,P68826,def,183,20559,Pep_deformylase,[],"['1LM4', '1LMH', '1LQW', '1Q1Y', '2AI9', '6JFG', '6JFO', '6JFQ', '6JFR', '6JFS']"
2090,P08483,Chrm3,589,66066,7tm_1,['rno:24260'],"['4DAJ', '4U14', '4U15', '4U16', '5ZHP']"
2091,Q62805,Galr1,346,38862,7tm_1,['rno:50577'],[]
2092,P22141,PRE1,198,22517,Proteasome,['sce:YER012W'],"['1FNT', '1G0U', '1G65', '1JD2', '1RYP', '1Z7Q', '2F16', '2FAK', '2GPL', '2ZCY', '3BDM', '3D29', '3DY3', '3DY4', '3E47', '3GPJ', '3GPT', '3GPW', '3HYE', '3JCO', '3JCP', '3MG0', '3MG4', '3MG6', '3MG7', '3MG8', '3NZJ', '3NZW', '3NZX', '3OEU', '3OEV', '3OKJ', '3SDI', '3SDK', '3SHJ', '3TDD', '3UN4', '3UN8', '3WXR', '4CR2', '4CR3', '4CR4', '4EU2', '4FZC', '4FZG', '4G4S', '4GK7', '4HNP', '4HRC', '4HRD', '4INR', '4INT', '4INU', '4J70', '4JSQ', '4JSU', '4JT0', '4LQI', '4LTC', '4NNN', '4NNW', '4NO1', '4NO6', '4NO8', '4NO9', '4Q1S', '4QBY', '4QLQ', '4QLS', '4QLT', '4QLU', '4QLV', '4QUX', '4QUY', '4QV0', '4QV1', '4QV3', '4QV4', '4QV5', '4QV6', '4QV7', '4QV8', '4QV9', '4QVL', '4QVM', '4QVN', '4QVP', '4QVQ', '4QVV', '4QVW', '4QVY', '4QW0', '4QW1', '4QW3', '4QW4', '4QW5', '4QW6', '4QW7', '4QWF', '4QWG', '4QWI', '4QWJ', '4QWK', '4QWL', '4QWR', '4QWS', '4QWU', '4QWX', '4QXJ', '4QZ0', '4QZ1', '4QZ2', '4QZ3', '4QZ4', '4QZ5', '4QZ6', '4QZ7', '4QZW', '4QZX', '4QZZ', '4R00', '4R02', '4R17', '4R18', '4RUR', '4V7O', '4X6Z', '4Y69', '4Y6A', '4Y6V', '4Y6Z', '4Y70', '4Y74', '4Y75', '4Y77', '4Y78', '4Y7W', '4Y7X', '4Y7Y', '4Y80', '4Y81', '4Y82', '4Y84', '4Y8G', '4Y8H', '4Y8I', '4Y8J', '4Y8K', '4Y8L', '4Y8M', '4Y8N', '4Y8O', '4Y8P', '4Y8Q', '4Y8R', '4Y8S', '4Y8T', '4Y8U', '4Y9Y', '4Y9Z', '4YA0', '4YA1', '4YA2', '4YA3', '4YA4', '4YA5', '4YA7', '4YA9', '4Z1L', '5A5B', '5AHJ', '5BOU', '5BXL', '5BXN', '5CGF', '5CGG', '5CGH', '5CGI', '5CZ4', '5CZ5', '5CZ6', '5CZ7', '5CZ8', '5CZ9', '5CZA', '5D0S', '5D0T', '5D0V', '5D0W', '5D0X', '5D0Z', '5DKI', '5DKJ', '5FG7', '5FG9', '5FGA', '5FGD', '5FGE', '5FGF', '5FGG', '5FGH', '5FGI', '5FHS', '5JHR', '5JHS', '5L52', '5L54', '5L55', '5L5A', '5L5B', '5L5D', '5L5E', '5L5F', '5L5H', '5L5I', '5L5J', '5L5O', '5L5P', '5L5Q', '5L5R', '5L5S', '5L5T', '5L5U', '5L5V', '5L5W', '5L5X', '5L5Y', '5L5Z', '5L60', '5L61', '5L62', '5L63', '5L64', '5L65', '5L66', '5L67', '5L68', '5L69', '5L6A', '5L6B', '5L6C', '5LAI', '5LAJ', '5LTT', '5M2B', '5MP9', '5MPA', '5MPB', '5MPC', '5NIF', '5WVI', '5WVK', '6EF3', '6FVT', '6FVU', '6FVV', '6FVW', '6FVX', '6FVY', '6G7F', '6G8M', '6G8N', '6GOP', '6H39', '6HTB', '6HTC', '6HTD', '6HTP', '6HTR', '6HUB', '6HUC', '6HUQ', '6HUU', '6HUV', '6HV3', '6HV4', '6HV5', '6HV7', '6HVA', '6HVR', '6HVS', '6HVT', '6HVU', '6HVV', '6HVW', '6HVX', '6HVY', '6HW0', '6HW3', '6HW4', '6HW5', '6HW6', '6HW7', '6HW8', '6HW9', '6HWA', '6HWB', '6HWC', '6HWD', '6HWE', '6HWF', '6J2C', '6J2N', '6J2Q', '6J2X', '6J30', '6ZOU', '6ZP6', '6ZP8', '7LS5', '7LS6', '7LSX', '7QO3', '7QO5']"
2093,Q99986,VRK1,396,45476,Pkinase,['hsa:7443'],"['2KTY', '2KUL', '2LAV', '2RSV', '3OP5', '5UKF', '5UVF', '6AC9', '6BP0', '6BRU', '6BTW', '6BU6', '6CFM', '6CMM', '6CNX', '6CQH', '6CSW', '6DD4', '6NPN', '6VXU', '6VZH', '7M10']"
2094,P50226,SULT1A2,295,34310,Sulfotransfer_1,['hsa:6799'],['1Z29']
2095,P21567,ALP1,494,54387,Alpha-amylase,[],[]
2096,Q4Q090,PGAM,553,60713,iPGM_N,['lma:LMJF_36_6650'],[]
2097,Q3SYC2,MOGAT2,334,38196,DAGAT,['hsa:80168'],[]
2098,P78380,OLR1,273,30959,Lectin_C,['hsa:4973'],"['1YPO', '1YPQ', '1YPU', '1YXJ', '1YXK', '3VLG', '6TL7', '6TL9', '6TLA']"
2099,P33766,Fpr1,364,40327,7tm_1,['mmu:14293'],[]
2100,Q92835,INPP5D,1189,133292,Exo_endo_phos,['hsa:3635'],"['2YSX', '5RW2', '5RW3', '5RW4', '5RW5', '5RW6', '5RW7', '5RW8', '5RW9', '5RWA', '5RWB', '5RWC', '5RWD', '5RWE', '5RWF', '5RWG', '5RWH', '5RWI', '5RWJ', '5RWK', '5RWL', '5RWM', '5RWN', '5RWO', '5RWP', '5RWQ', '5RWR', '5RWS', '5RWT', '5RWU', '5RWV', '5RWW', '5RWX', '5RWY', '5RWZ', '5RX0', '5RX1', '5RX2', '5RX3', '5RX4', '5RX5', '5RX6', '5RX7', '5RX8', '5RX9', '5RXA', '5RXB', '5RXC', '5RXD', '5RXE', '5RXF', '5RXG', '5RXH', '5RXI', '5RXJ', '5RXK', '5RXL', '5RXM', '5RXO', '5RXP', '5RXQ', '5RXR', '5RXS', '5RXT', '5RXU', '5RXV', '5RXW', '5RXX', '5RXY', '5RXZ', '5RY0', '5RY1', '5RY2', '5RY3', '5RY4', '5RY5', '5RY6', '5RY7', '5RY8', '5RY9', '5RYA', '5RYB', '5RYC', '5RYD', '5RYE', '5RYF', '5RYG', '5RYH', '5RYI', '5RYJ', '5RYK', '5RYL', '6IBD', '6XY7']"
2101,Q8WTV0,SCARB1,552,60878,CD36,['hsa:949'],[]
2102,Q673L6,Tert,1125,126934,RVT_1,['rno:301965'],[]
2103,P34968,Htr2c,459,51929,7tm_1,['mmu:15560'],[]
2104,P50549,ETV1,477,55131,Ets,['hsa:2115'],"['4AVP', '4BNC', '5ILS']"
2105,P04191,ATP2A1,1001,110459,Cation_ATPase_C,['ocu:100037716'],"['1IWO', '1KJU', '1SU4', '1T5S', '1T5T', '1VFP', '1WPG', '1XP5', '2AGV', '2BY4', '2C88', '2C8K', '2C8L', '2C9M', '2DQS', '2EAR', '2EAT', '2EAU', '2O9J', '2OA0', '2VOY', '2YFY', '2ZBD', '2ZBE', '2ZBF', '2ZBG', '3AR2', '3AR3', '3AR4', '3AR5', '3AR6', '3AR7', '3AR8', '3AR9', '3B9B', '3B9R', '3BA6', '3FGO', '3FPB', '3FPS', '3J7T', '3N5K', '3N8G', '3W5A', '3W5B', '3W5C', '3W5D', '4BEW', '4H1W', '4J2T', '4KYT', '4NAB', '4UU0', '4UU1', '4XOU', '4Y3U', '4YCL', '4YCM', '4YCN', '5A3Q', '5A3R', '5A3S', '5NCQ', '5XA7', '5XA8', '5XA9', '5XAA', '5XAB', '5ZMV', '5ZMW', '6HEF', '6RB2', '6YAA', '6YSO']"
2106,H6TY12,,538,62079,Neur_chan_LBD,[],[]
2107,Q9UGL1,KDM5B,1544,175658,ARID,['hsa:10765'],"['2MA5', '2MNY', '2MNZ', '5A1F', '5A3N', '5A3P', '5A3T', '5A3W', '5FPL', '5FPU', '5FUN', '5FUP', '5FV3', '5FY4', '5FY5', '5FY9', '5FYB', '5FYS', '5FYT', '5FYU', '5FYV', '5FYY', '5FYZ', '5FZ0', '5FZ1', '5FZ3', '5FZ4', '5FZ6', '5FZ7', '5FZ8', '5FZ9', '5FZA', '5FZB', '5FZC', '5FZD', '5FZE', '5FZF', '5FZG', '5FZH', '5FZI', '5FZK', '5FZL', '5FZM', '5LW9', '5LWB', '6EIN', '6EIU', '6EIY', '6EJ0', '6EJ1', '6EK6', '6H4Z', '6H50', '6H51', '6H52', '6RBI']"
2108,P9WG47,gyrA,838,92274,DNA_gyraseA_C,['mtu:Rv0006'],"['3IFZ', '3ILW', '3UC1', '4G3N', '5BS8', '5BTA', '5BTC', '5BTD', '5BTF', '5BTG', '5BTI', '5BTL', '5BTN', '6GAU', '6GAV']"
2109,Q923X8,Taar7b,358,40291,7tm_1,['rno:294126'],[]
2110,P04905,Gstm1,218,25914,GST_C_3,['rno:24423'],"['1GSB', '1GSC', '1MTC', '2GST', '3FYG', '3GST', '4GST', '5FWG', '5GST', '6GST', '6GSU', '6GSV', '6GSW', '6GSX', '6GSY']"
2111,O32393,cyaC,1202,133924,GAF,[],"['1WC0', '1WC1', '1WC3', '1WC4', '1WC5', '1WC6', '2BW7']"
2112,Q721J8,nadK1,264,29890,NAD_kinase,['lmf:LMOf2365_0988'],[]
2113,P54652,HSPA2,639,70021,HSP70,['hsa:3306'],"['3I33', '4FSV', '5FPD', '5FPE', '5FPM', '5FPN']"
2114,Q9UJ71,CD207,328,36725,Lectin_C,['hsa:50489'],"['3C22', '3KQG', '3P5D', '3P5E', '3P5F', '3P5G', '3P5H', '3P5I', '3P7F', '3P7G', '3P7H', '4AK8', '4N32', '4N33', '4N34', '4N35', '4N36', '4N37', '4N38', '5G6U']"
2115,P10810,Cd14,366,39204,,['mmu:12475'],['1WWL']
2116,P10912,GHR,638,71500,EpoR_lig-bind,['hsa:2690'],"['1A22', '1AXI', '1HWG', '1HWH', '1KF9', '2AEW', '3HHR', '5OEK', '5OHD']"
2117,Q64725,Syk,629,71529,PK_Tyr_Ser-Thr,['rno:25155'],[]
2118,P15589,Sts,577,62679,Sulfatase,['rno:24800'],[]
2119,P13864,Dnmt1,1620,183189,BAH,['mmu:13433'],"['3AV4', '3AV5', '3AV6', '3PT6', '3PT9', '4DA4', '5GUT', '5GUV', '5WY1', '6W8V', '6W8W']"
2120,Q8TDV0,GPR151,419,46637,7tm_1,['hsa:134391'],[]
2121,Q96FL8,SLC47A1,570,61922,MatE,['hsa:55244'],[]
2122,P16435,POR,677,76690,FAD_binding_1,[],"['1B1C', '3FJO', '3QE2', '3QFC', '3QFR', '3QFS', '3QFT', '5EMN', '5FA6']"
2123,Q61009,Scarb1,509,56754,CD36,['mmu:20778'],"['3R69', '5KTF']"
2124,Q10283,hmg1,1053,114877,HMG-CoA_red,['spo:SPCC162.09c'],[]
2125,P0AG20,relA,744,83876,ACT_4,"['ecj:JW2755', 'eco:b2784']","['5IQR', '5KPS', '5KPV', '5KPW', '5KPX', '5L3P']"
2126,Q8ZEY1,ispE,299,32675,GHMP_kinases_C,"['ype:YPO2014', 'ypk:y2293', 'ypm:YP_1862']",[]
2127,P00634,phoA,471,49439,Alk_phosphatase,"['ecj:JW0374', 'eco:b0383']","['1AJA', '1AJB', '1AJC', '1AJD', '1ALH', '1ALI', '1ALJ', '1ALK', '1ANI', '1ANJ', '1B8J', '1ED8', '1ED9', '1ELX', '1ELY', '1ELZ', '1EW8', '1EW9', '1HJK', '1HQA', '1KH4', '1KH5', '1KH7', '1KH9', '1KHJ', '1KHK', '1KHL', '1KHN', '1URA', '1URB', '1Y6V', '1Y7A', '2ANH', '2G9Y', '2GA3', '2MLX', '2MLY', '2MLZ', '3BDF', '3BDG', '3BDH', '3CMR', '3DPC', '3DYC', '3TG0', '4KM4', '4YR1', '5C66', '5GAD', '5GAF', '5GAG', '5GAH', '5JTL', '5JTM', '5JTN', '5JTO', '5JTP', '5TPQ', '6PPT', '6PQ2', '6PQE', '6PQM', '6PRI', '6PRJ', '6PRQ', '6PSI', '7JMM', '7JN8', '7JN9', '7JNE', '7N6J', '7N6K', '7N6L', '7N6M']"
2128,Q5RJP0,Akr1b7,316,36122,Aldo_ket_red,['rno:116463'],"['3O3R', '3QKZ']"
2129,P00752,,246,27172,Trypsin,[],"['1HIA', '2KAI', '2PKA']"
2130,P24740,gag-pol,1428,161103,Gag_p17,[],"['1E27', '1NCP', '3LZS', '3LZU']"
2131,P51449,RORC,518,58195,Hormone_recep,['hsa:6097'],"['3B0W', '3KYT', '3L0J', '3L0L', '4NB6', '4NIE', '4QM0', '4S14', '4WLB', '4WPF', '4WQP', '4XT9', '4YMQ', '4YPQ', '4ZJR', '4ZJW', '4ZOM', '5APH', '5APJ', '5APK', '5AYG', '5C4O', '5C4S', '5C4T', '5C4U', '5EJV', '5ETH', '5G42', '5G43', '5G44', '5G45', '5G46', '5IXK', '5IZ0', '5K38', '5K3L', '5K3M', '5K3N', '5K6E', '5K74', '5LWP', '5M96', '5NI5', '5NI7', '5NI8', '5NIB', '5NTI', '5NTK', '5NTN', '5NTP', '5NTQ', '5NTW', '5NU1', '5UFO', '5UFR', '5UHI', '5VB3', '5VB5', '5VB6', '5VB7', '5VQK', '5VQL', '5W4R', '5W4V', '5X8Q', '5YP5', '5YP6', '5ZA1', '6A22', '6B30', '6B31', '6B33', '6BN6', '6BR2', '6BR3', '6CN5', '6CN6', '6CVH', '6E3E', '6E3G', '6ESN', '6FGQ', '6FZU', '6G05', '6G07', '6IVX', '6J1L', '6J3N', '6LO9', '6LOA', '6LOB', '6LOC', '6NAD', '6NWS', '6NWT', '6NWU', '6O3Z', '6O98', '6P9F', '6Q2W', '6Q6M', '6Q6O', '6Q7A', '6Q7H', '6R7A', '6R7J', '6R7K', '6SAL', '6SLZ', '6T4G', '6T4I', '6T4J', '6T4K', '6T4T', '6T4U', '6T4W', '6T4X', '6T4Y', '6T50', '6TLM', '6TLQ', '6TLT', '6U25', '6UCG', '6VQF', '6VSW', '6W9H', '6W9I', '6XAE', '6XFV', '7E3M', '7JH2', '7JTM', '7JTW', '7JYM', '7KCO', '7KQJ', '7KXD', '7KXE', '7KXF', '7LUK', '7NEC', '7NP5', '7NP6', '7NPC', '7OFI', '7OFK']"
2132,P56677,St14,855,94655,CUB,['mmu:19143'],[]
2133,Q63931,CCKAR,430,48211,7tm_1,['cpoc:100719593'],[]
2134,P38398,BRCA1,1863,207721,BRCT,['hsa:672'],"['1JM7', '1JNX', '1N5O', '1OQA', '1T15', '1T29', '1T2U', '1T2V', '1Y98', '2ING', '3COJ', '3K0H', '3K0K', '3K15', '3K16', '3PXA', '3PXB', '3PXC', '3PXD', '3PXE', '4IFI', '4IGK', '4JLU', '4OFB', '4U4A', '4Y18', '4Y2G', '6G2I', '7JZV', '7LYB']"
2135,P15555,,406,42917,Beta-lactamase,[],"['1CEF', '1CEG', '1HVB', '1IKG', '1IKI', '1MPL', '1PW1', '1PW8', '1PWC', '1PWD', '1PWG', '1SCW', '1SDE', '1YQS', '3PTE']"
2136,Q9QUS1,Nr1i3,358,40923,Hormone_recep,['rno:65035'],[]
2137,Q8NI60,COQ8A,647,71950,ABC1,['hsa:56997'],"['4PED', '5I35']"
2138,P62157,CALM,149,16838,EF-hand_7,"['bta:100297344', 'bta:520277', 'bta:617095']","['1A29', '1AK8', '1CDM', '1CM1', '1CM4', '1CMF', '1CMG', '1DEG', '1FW4', '1LIN', '1PRW', '1QIV', '1QIW', '1XA5', '2F2O', '2F2P', '2FOT', '3IF7', '6O20']"
2139,P23457,Akr1c9,322,37028,Aldo_ket_red,['rno:191574'],"['1AFS', '1LWI', '1RAL']"
2140,P18509,ADCYAP1,176,18835,Hormone_2,['hsa:116'],"['1GEA', '2D2P', '2JOD', '6LPB', '6M1I', '6P9Y', '6VN7']"
2141,Q9BPX1,HSD17B14,270,28317,,['hsa:51171'],"['1YDE', '5EN4', '5HS6', '5ICM', '5ICS', '5JS6', '5JSF', '5L7T', '5L7W', '5L7Y', '5O42', '5O43', '5O6O', '5O6X', '5O6Z', '5O72', '5O7C', '6EMM', '6FFB', '6G4L', '6GBT', '6GTB', '6GTU', '6H0M', '6HNO', '6QCK', '6ZDE', '6ZDI', '6ZR6', '6ZRA', '6ZT2']"
2142,P15056,BRAF,766,84437,C1_1,['hsa:673'],"['1UWH', '1UWJ', '2FB8', '2L05', '3C4C', '3D4Q', '3IDP', '3II5', '3NY5', '3OG7', '3PPJ', '3PPK', '3PRF', '3PRI', '3PSB', '3PSD', '3Q4C', '3Q96', '3SKC', '3TV4', '3TV6', '4CQE', '4DBN', '4E26', '4E4X', '4EHE', '4EHG', '4FC0', '4FK3', '4G9C', '4G9R', '4H58', '4JVG', '4KSP', '4KSQ', '4MBJ', '4MNE', '4MNF', '4PP7', '4R5Y', '4RZV', '4RZW', '4WO5', '4XV1', '4XV2', '4XV3', '4XV9', '4YHT', '5C9C', '5CSW', '5CSX', '5CT7', '5FD2', '5HI2', '5HID', '5HIE', '5ITA', '5J17', '5J18', '5J2R', '5JRQ', '5JSM', '5JT2', '5VAL', '5VAM', '5VR3', '5VYK', '6B8U', '6CAD', '6N0P', '6N0Q', '6NSQ', '6NYB', '6P3D', '6P7G', '6PP9', '6Q0J', '6Q0K', '6Q0T', '6U2G', '6U2H', '6UAN', '6UUO', '6V2U', '6V2W', '6V34', '6XAG', '6XFP', '6XLO', '7K0V', '7M0T', '7M0U', '7M0V', '7M0W', '7M0X', '7M0Y', '7M0Z', '7MFD', '7MFE', '7MFF', '7P3V']"
2143,O14638,ENPP3,875,100124,Endonuclease_NS,['hsa:5169'],"['6C01', '6C02']"
2144,Q4Q5W4,,,,,[],[]
2145,Q9ZTP8,hd1b,458,50940,Hist_deacetyl,['zma:541681'],[]
2146,P03234,,,,,[],[]
2147,P51144,TACR2,384,43418,7tm_1,[],[]
2148,P28867,Prkcd,674,77547,C1_1,['mmu:18753'],"['1PTQ', '1PTR', '3UEJ', '3UEY', '3UFF', '3UGD', '3UGI', '3UGL']"
2149,Q9H7B4,SMYD3,428,49097,SET,['hsa:64754'],"['3MEK', '3OXF', '3OXG', '3OXL', '3PDN', '3QWP', '3RU0', '5CCL', '5CCM', '5EX0', '5EX3', '5HI7', '5HQ8', '5V37', '5XXD', '5XXG', '5XXJ', '5YJO', '6IJL', '6O9O', '6P6G', '6P6K', '6P7Z', '6PAF', '6YUH', '7BJ1', '7O2A', '7O2B', '7O2C']"
2150,Q9Z0R9,Fads2,444,52387,Cyt-b5,['mmu:56473'],[]
2151,Q79MP6,blaIMP-1,246,27120,,[],"['1DDK', '1JJE', '1JJT', '3WXC', '4F6H', '4F6Z']"
2152,P50282,Mmp9,708,78611,fn2,['rno:81687'],[]
2153,P40935,Pnmt,295,32544,NNMT_PNMT_TEMT,['mmu:18948'],[]
2154,Q08297,Rad51,339,36971,Rad51,['mmu:19361'],[]
2155,Q9Y4K4,MAP4K5,846,95024,CNH,['hsa:11183'],[]
2156,O00519,FAAH,579,63066,Amidase,['hsa:2166'],[]
2157,P06278,amyS,512,58549,Alpha-amylase,[],"['1BLI', '1BPL', '1E3X', '1E3Z', '1E40', '1E43', '1OB0', '1VJS']"
2158,O95644,NFATC1,943,101243,RHD_dimer,['hsa:4772'],"['1A66', '1NFA', '5SVE']"
2159,G5EF15,pos-1,264,29830,zf-CCCH,[],['6NZL']
2160,P20701,ITGAL,1170,128770,FG-GAP,['hsa:3683'],"['1CQP', '1DGQ', '1LFA', '1MJN', '1MQ8', '1MQ9', '1MQA', '1RD4', '1T0P', '1XDD', '1XDG', '1XUO', '1ZON', '1ZOO', '1ZOP', '2ICA', '2K8O', '2M3E', '2O7N', '3BN3', '3BQM', '3BQN', '3E2M', '3EOA', '3EOB', '3F74', '3F78', '3HI6', '3M6F', '3TCX', '4IXD', '5E6R', '5E6S', '5E6U', '6BXB', '6BXF', '6BXJ', '6CKB', '7KC3', '7KC5', '7KC6']"
2161,P60033,CD81,236,25809,Tetraspanin,['hsa:975'],"['1G8Q', '1IV5', '3X0E', '5DFV', '5DFW', '5M2C', '5M33', '5M3D', '5M3T', '5M4R', '5TCX', '6EJG', '6EJM', '6EK2', '6U9S', '7JIC']"
2162,O46635,HTR2A,470,52378,7tm_1,['cfa:403882'],[]
2163,P11137,MAP2,1827,199526,MAP2_projctn,['hsa:4133'],[]
2164,O95363,FARS2,451,52357,FDX-ACB,['hsa:10667'],"['3CMQ', '3HFV', '3TEG', '3TUP', '5MGH', '5MGU', '5MGV', '5MGW']"
2165,P25116,F2R,425,47441,7tm_1,['hsa:2149'],"['1NRN', '1NRO', '1NRP', '1NRQ', '1NRR', '3BEF', '3HKI', '3HKJ', '3LU9', '3VW7']"
2166,O35454,Clcn6,870,96980,CBS,['mmu:26372'],[]
2167,O88587,Comt,265,29486,Methyltransf_3,['mmu:12846'],"['4P58', '4P7F']"
2168,Q8R4G1,Mrgprx1,323,37074,7tm_1,['rno:282547'],[]
2169,P56696,KCNQ4,695,77101,Ion_trans,['hsa:9132'],"['2OVC', '4GOW', '6N5W', '7BYL', '7BYM', '7BYN', '7VNP', '7VNQ', '7VNR']"
2170,P00493,Hprt1,218,24570,Pribosyltran,['mmu:15452'],[]
2171,P50391,NPY4R,375,42195,7tm_1,"['hsa:100996758', 'hsa:5540']",[]
2172,Q9GJT2,ESD,282,31482,Esterase,['ssc:397127'],[]
2173,O04417,ZmCDPK1,492,54734,EF-hand_7,[],[]
2174,P25085,Il1rn,178,20274,IL1,['mmu:16181'],[]
2175,P15539,Cyp11b2,500,57373,p450,['mmu:13072'],[]
2176,Q6VNS1,Ntrk3,825,92760,I-set,['mmu:18213'],[]
2177,P31228,DDO,341,37660,DAO,['bta:280763'],[]
2178,P30082,Gcgr,485,55038,7tm_2,['rno:24953'],[]
2179,P11103,Parp1,1013,113100,BRCT,[],[]
2180,Q704Y3,Trpv1,839,94976,Ank_2,['mmu:193034'],[]
2181,Q9TSZ1,REN,400,44038,A1_Propeptide,['cjc:100399036'],[]
2182,P33032,MC5R,325,36601,7tm_1,['hsa:4161'],[]
2183,Q9Y259,CHKB,395,45271,,['hsa:1120'],"['2IG7', '3FEG', '3LQ3']"
2184,P62745,RHOB,196,22123,Ras,['hsa:388'],"['2FV8', '6HXU', '6SGE']"
2185,Q99873,PRMT1,371,42462,Methyltransf_25,['hsa:3276'],['6NT2']
2186,P07384,CAPN1,714,81890,Calpain_III,['hsa:823'],"['1ZCM', '2ARY']"
2187,Q06486,Csnk1d,415,47316,Pkinase,['rno:64462'],"['1CKI', '1CKJ']"
2188,Q9WUD2,Trpv2,761,86706,Ank_2,['rno:29465'],"['2ETA', '2ETB', '2ETC', '5HI9', '6BO4', '6BO5', '6U84', '6U86', '6U88', '6U8A', '6WKN']"
2189,Q9GZV3,SLC5A7,580,63204,SSF,['hsa:60482'],[]
2190,Q13177,PAK2,524,58043,PBD,['hsa:5062'],['3PCS']
2191,P03300,,2209,246540,P3A,['vg:919920'],"['1AL2', '1AR6', '1AR7', '1AR8', '1AR9', '1ASJ', '1DGI', '1FPT', '1HXS', '1L1N', '1NG7', '1NN8', '1PO1', '1PO2', '1POV', '1RA6', '1RA7', '1RAJ', '1RDR', '1TQL', '1VBD', '1XYR', '2BBL', '2BBP', '2IJD', '2IJF', '2ILY', '2ILZ', '2IM0', '2IM1', '2IM2', '2IM3', '2PLV', '3EPC', '3IYB', '3IYC', '3J3O', '3J3P', '3J48', '3J8F', '3J9F', '3JBC', '3JBD', '3JBE', '3JBF', '3JBG', '3OL7', '4DCD', '4K4S', '4K4T', '4K4U', '4K4V', '4K4W', '4NLO', '4NLP', '4NLQ', '4NLR', '4NLS', '4NLT', '4NLU', '4NLV', '4NLW', '4NLX', '4NLY', '4R0E', '5KTZ', '5KU0', '5KU2', '5KWL', '5Z3Q', '6HLV', '6P9O', '6P9W', '6PSZ']"
2192,Q01432,AMPD3,767,88812,AMP_deaminase,['hsa:272'],[]
2193,Q76129,gag,115,12762,Gag_p17,[],[]
2194,P81139,PNLIPRP2,434,47678,Lipase,[],['1GPL']
